/home/hmoss/datasets/w0166.png,,,,,
/home/hmoss/datasets/x0615.png,133,291,161,305,ship
/home/hmoss/datasets/y0022.png,79,332,88,343,ship
/home/hmoss/datasets/s0826.png,358,235,379,247,ship
/home/hmoss/datasets/c0134.png,,,,,
/home/hmoss/datasets/c0637.png,,,,,
/home/hmoss/datasets/x0905.png,423,190,427,194,ship
/home/hmoss/datasets/x0511.png,481,383,484,387,ship
/home/hmoss/datasets/s0316.png,278,255,287,264,ship
/home/hmoss/datasets/w0260.png,,,,,
/home/hmoss/datasets/w0307.png,,,,,
/home/hmoss/datasets/m0021.png,37,418,48,427,ship
/home/hmoss/datasets/m0160.png,391,80,409,94,ship
/home/hmoss/datasets/w0587.png,,,,,
/home/hmoss/datasets/m0063.png,338,233,357,251,ship
/home/hmoss/datasets/c0853.png,,,,,
/home/hmoss/datasets/w0258.png,,,,,
/home/hmoss/datasets/c0886.png,,,,,
/home/hmoss/datasets/m0015.png,53,242,69,256,ship
/home/hmoss/datasets/w0961.png,,,,,
/home/hmoss/datasets/s0464.png,405,105,415,114,ship
/home/hmoss/datasets/c0871.png,,,,,
/home/hmoss/datasets/m0097.png,208,206,224,224,ship
/home/hmoss/datasets/w0398.png,,,,,
/home/hmoss/datasets/m0153.png,69,151,94,165,ship
/home/hmoss/datasets/w0725.png,,,,,
/home/hmoss/datasets/c1047.png,,,,,
/home/hmoss/datasets/s0267.png,123,289,145,309,ship
/home/hmoss/datasets/w0177.png,,,,,
/home/hmoss/datasets/c0876.png,,,,,
/home/hmoss/datasets/c0109.png,,,,,
/home/hmoss/datasets/m0166.png,171,103,190,119,ship
/home/hmoss/datasets/m0033.png,57,155,78,174,ship
/home/hmoss/datasets/x0681.png,46,348,49,353,ship
/home/hmoss/datasets/m0129.png,169,114,222,151,ship
/home/hmoss/datasets/w0081.png,,,,,
/home/hmoss/datasets/m0235.png,7,245,18,254,ship
/home/hmoss/datasets/c0954.png,,,,,
/home/hmoss/datasets/m0159.png,82,82,107,96,ship
/home/hmoss/datasets/x0016.png,190,135,212,152,ship
/home/hmoss/datasets/w0619.png,,,,,
/home/hmoss/datasets/w0124.png,,,,,
/home/hmoss/datasets/x0300.png,35,491,38,493,ship
/home/hmoss/datasets/w1022.png,,,,,
/home/hmoss/datasets/c1019.png,,,,,
/home/hmoss/datasets/m0090.png,165,91,171,98,ship
/home/hmoss/datasets/c0715.png,,,,,
/home/hmoss/datasets/m0043.png,203,192,213,206,ship
/home/hmoss/datasets/s0410.png,452,444,470,470,ship
/home/hmoss/datasets/s0476.png,287,20,300,34,ship
/home/hmoss/datasets/w0349.png,,,,,
/home/hmoss/datasets/s0855.png,253,229,272,244,ship
/home/hmoss/datasets/x0286.png,418,33,421,36,ship
/home/hmoss/datasets/m0018.png,311,249,331,267,ship
/home/hmoss/datasets/x0738.png,243,301,255,317,ship
/home/hmoss/datasets/m0036.png,398,274,414,295,ship
/home/hmoss/datasets/c0572.png,,,,,
/home/hmoss/datasets/x0141.png,436,94,441,99,ship
/home/hmoss/datasets/x0013.png,418,272,437,285,ship
/home/hmoss/datasets/y0051.png,368,398,389,418,ship
/home/hmoss/datasets/c0405.png,,,,,
/home/hmoss/datasets/m0087.png,117,59,123,71,ship
/home/hmoss/datasets/w0847.png,,,,,
/home/hmoss/datasets/m0165.png,112,283,126,302,ship
/home/hmoss/datasets/s1026.png,147,181,154,190,ship
/home/hmoss/datasets/w0219.png,,,,,
/home/hmoss/datasets/c0254.png,,,,,
/home/hmoss/datasets/c0670.png,,,,,
/home/hmoss/datasets/w0016.png,,,,,
/home/hmoss/datasets/y0028.png,117,226,128,238,ship
/home/hmoss/datasets/x0733.png,458,366,465,376,ship
/home/hmoss/datasets/x0256.png,78,248,87,258,ship
/home/hmoss/datasets/y0048.png,325,279,329,288,ship
/home/hmoss/datasets/s0474.png,439,429,468,465,ship
/home/hmoss/datasets/w0586.png,,,,,
/home/hmoss/datasets/w0012.png,,,,,
/home/hmoss/datasets/c0548.png,,,,,
/home/hmoss/datasets/s0667.png,203,251,220,270,ship
/home/hmoss/datasets/m0127.png,43,311,57,336,ship
/home/hmoss/datasets/m0219.png,350,224,357,235,ship
/home/hmoss/datasets/s0874.png,103,386,146,416,ship
/home/hmoss/datasets/c0792.png,,,,,
/home/hmoss/datasets/y0016.png,471,149,485,169,ship
/home/hmoss/datasets/w0220.png,,,,,
/home/hmoss/datasets/x0282.png,103,446,109,450,ship
/home/hmoss/datasets/s0907.png,444,185,459,201,ship
/home/hmoss/datasets/w0951.png,,,,,
/home/hmoss/datasets/m0116.png,222,331,238,368,ship
/home/hmoss/datasets/w1011.png,,,,,
/home/hmoss/datasets/s0648.png,260,82,278,100,ship
/home/hmoss/datasets/x0370.png,135,176,138,179,ship
/home/hmoss/datasets/w0736.png,,,,,
/home/hmoss/datasets/s0681.png,257,471,273,486,ship
/home/hmoss/datasets/m0031.png,187,455,217,487,ship
/home/hmoss/datasets/w0063.png,,,,,
/home/hmoss/datasets/w0054.png,,,,,
/home/hmoss/datasets/s0578.png,476,148,498,175,ship
/home/hmoss/datasets/s0281.png,481,47,498,95,ship
/home/hmoss/datasets/x0801.png,298,21,301,26,ship
/home/hmoss/datasets/w0853.png,,,,,
/home/hmoss/datasets/x0230.png,153,439,155,441,ship
/home/hmoss/datasets/s0072.png,485,31,496,63,ship
/home/hmoss/datasets/x0762.png,116,254,126,280,ship
/home/hmoss/datasets/w0820.png,,,,,
/home/hmoss/datasets/x0861.png,302,387,309,392,ship
/home/hmoss/datasets/w0421.png,,,,,
/home/hmoss/datasets/w0441.png,,,,,
/home/hmoss/datasets/w0557.png,,,,,
/home/hmoss/datasets/s0726.png,469,378,498,396,ship
/home/hmoss/datasets/c0392.png,,,,,
/home/hmoss/datasets/s0932.png,302,208,319,231,ship
/home/hmoss/datasets/m0141.png,48,142,85,171,ship
/home/hmoss/datasets/y0013.png,98,352,107,361,ship
/home/hmoss/datasets/c0330.png,,,,,
/home/hmoss/datasets/s0960.png,382,476,410,511,ship
/home/hmoss/datasets/w0322.png,,,,,
/home/hmoss/datasets/w0071.png,,,,,
/home/hmoss/datasets/x0663.png,477,133,488,143,ship
/home/hmoss/datasets/x0254.png,81,77,100,86,ship
/home/hmoss/datasets/c0373.png,,,,,
/home/hmoss/datasets/w0914.png,,,,,
/home/hmoss/datasets/y0028.png,202,21,215,34,ship
/home/hmoss/datasets/y0010.png,226,354,238,363,ship
/home/hmoss/datasets/c0489.png,,,,,
/home/hmoss/datasets/m0024.png,414,459,425,469,ship
/home/hmoss/datasets/s0941.png,242,247,258,264,ship
/home/hmoss/datasets/s0056.png,213,137,226,152,ship
/home/hmoss/datasets/x0379.png,87,347,90,350,ship
/home/hmoss/datasets/c0033.png,,,,,
/home/hmoss/datasets/s0412.png,332,374,352,387,ship
/home/hmoss/datasets/m0136.png,71,206,87,224,ship
/home/hmoss/datasets/y0002.png,247,107,256,119,ship
/home/hmoss/datasets/m0220.png,228,198,242,210,ship
/home/hmoss/datasets/y0002.png,235,267,242,286,ship
/home/hmoss/datasets/y0033.png,283,473,295,482,ship
/home/hmoss/datasets/y0005.png,247,359,254,373,ship
/home/hmoss/datasets/c0216.png,,,,,
/home/hmoss/datasets/s0270.png,30,86,44,111,ship
/home/hmoss/datasets/w0475.png,,,,,
/home/hmoss/datasets/x0165.png,178,401,183,408,ship
/home/hmoss/datasets/c1041.png,,,,,
/home/hmoss/datasets/c0163.png,,,,,
/home/hmoss/datasets/s0837.png,423,168,445,188,ship
/home/hmoss/datasets/y0028.png,249,133,265,142,ship
/home/hmoss/datasets/m0114.png,258,496,265,512,ship
/home/hmoss/datasets/x0555.png,30,415,46,428,ship
/home/hmoss/datasets/m0173.png,338,238,368,247,ship
/home/hmoss/datasets/c0223.png,,,,,
/home/hmoss/datasets/s0575.png,194,235,215,261,ship
/home/hmoss/datasets/y0052.png,368,153,382,167,ship
/home/hmoss/datasets/s0551.png,226,59,268,85,ship
/home/hmoss/datasets/y0013.png,213,293,222,299,ship
/home/hmoss/datasets/m0234.png,164,197,172,207,ship
/home/hmoss/datasets/x1019.png,268,367,276,378,ship
/home/hmoss/datasets/y0013.png,219,311,226,318,ship
/home/hmoss/datasets/w0885.png,,,,,
/home/hmoss/datasets/x0609.png,377,288,391,301,ship
/home/hmoss/datasets/m0074.png,423,281,441,302,ship
/home/hmoss/datasets/m0009.png,393,331,411,359,ship
/home/hmoss/datasets/y0051.png,471,265,485,277,ship
/home/hmoss/datasets/c0996.png,,,,,
/home/hmoss/datasets/x0693.png,246,91,275,103,ship
/home/hmoss/datasets/s0718.png,123,324,164,378,ship
/home/hmoss/datasets/c0470.png,,,,,
/home/hmoss/datasets/s0623.png,261,250,270,261,ship
/home/hmoss/datasets/c0710.png,,,,,
/home/hmoss/datasets/c0775.png,,,,,
/home/hmoss/datasets/x0479.png,400,109,416,122,ship
/home/hmoss/datasets/y0005.png,299,352,315,363,ship
/home/hmoss/datasets/s0373.png,456,472,485,489,ship
/home/hmoss/datasets/x0391.png,450,175,455,181,ship
/home/hmoss/datasets/s0129.png,186,63,194,73,ship
/home/hmoss/datasets/w0334.png,,,,,
/home/hmoss/datasets/c0197.png,,,,,
/home/hmoss/datasets/w0639.png,,,,,
/home/hmoss/datasets/s0660.png,355,261,380,295,ship
/home/hmoss/datasets/x0252.png,27,33,31,40,ship
/home/hmoss/datasets/m0190.png,327,457,338,478,ship
/home/hmoss/datasets/s0674.png,297,207,315,217,ship
/home/hmoss/datasets/c0184.png,,,,,
/home/hmoss/datasets/x0235.png,373,427,379,432,ship
/home/hmoss/datasets/w0288.png,,,,,
/home/hmoss/datasets/s0048.png,156,252,174,288,ship
/home/hmoss/datasets/y0042.png,457,469,464,478,ship
/home/hmoss/datasets/w0526.png,,,,,
/home/hmoss/datasets/x0904.png,230,213,233,216,ship
/home/hmoss/datasets/c0294.png,,,,,
/home/hmoss/datasets/s0424.png,485,57,508,108,ship
/home/hmoss/datasets/y0035.png,473,155,482,167,ship
/home/hmoss/datasets/m0031.png,229,222,272,265,ship
/home/hmoss/datasets/x1032.png,432,299,436,303,ship
/home/hmoss/datasets/x1007.png,213,299,219,306,ship
/home/hmoss/datasets/m0116.png,377,453,395,475,ship
/home/hmoss/datasets/s0613.png,121,174,143,193,ship
/home/hmoss/datasets/c0587.png,,,,,
/home/hmoss/datasets/m0052.png,144,327,158,338,ship
/home/hmoss/datasets/c0512.png,,,,,
/home/hmoss/datasets/x0291.png,468,468,477,477,ship
/home/hmoss/datasets/c1124.png,,,,,
/home/hmoss/datasets/w0137.png,,,,,
/home/hmoss/datasets/w0946.png,,,,,
/home/hmoss/datasets/c0926.png,,,,,
/home/hmoss/datasets/s0863.png,232,154,250,167,ship
/home/hmoss/datasets/x0413.png,66,123,79,130,ship
/home/hmoss/datasets/x0035.png,74,86,117,134,ship
/home/hmoss/datasets/c1053.png,,,,,
/home/hmoss/datasets/s0590.png,396,242,431,263,ship
/home/hmoss/datasets/x0474.png,37,265,52,275,ship
/home/hmoss/datasets/m0134.png,91,304,107,341,ship
/home/hmoss/datasets/c0338.png,,,,,
/home/hmoss/datasets/w0513.png,,,,,
/home/hmoss/datasets/s0755.png,170,475,187,488,ship
/home/hmoss/datasets/x0147.png,385,446,388,450,ship
/home/hmoss/datasets/w0792.png,,,,,
/home/hmoss/datasets/m0036.png,386,430,400,457,ship
/home/hmoss/datasets/w0499.png,,,,,
/home/hmoss/datasets/y0005.png,128,283,139,295,ship
/home/hmoss/datasets/c0004.png,,,,,
/home/hmoss/datasets/m0013.png,146,162,167,176,ship
/home/hmoss/datasets/c0881.png,,,,,
/home/hmoss/datasets/y0032.png,267,26,280,40,ship
/home/hmoss/datasets/s0999.png,300,59,323,89,ship
/home/hmoss/datasets/y0048.png,354,237,364,250,ship
/home/hmoss/datasets/y0018.png,366,162,389,183,ship
/home/hmoss/datasets/y0057.png,213,269,221,284,ship
/home/hmoss/datasets/w0407.png,,,,,
/home/hmoss/datasets/w0861.png,,,,,
/home/hmoss/datasets/s0423.png,444,76,460,98,ship
/home/hmoss/datasets/m0092.png,55,48,64,59,ship
/home/hmoss/datasets/m0032.png,478,469,491,496,ship
/home/hmoss/datasets/x0210.png,200,442,203,445,ship
/home/hmoss/datasets/c0668.png,,,,,
/home/hmoss/datasets/m0011.png,245,176,251,185,ship
/home/hmoss/datasets/c1119.png,,,,,
/home/hmoss/datasets/w0644.png,,,,,
/home/hmoss/datasets/c0273.png,,,,,
/home/hmoss/datasets/w0143.png,,,,,
/home/hmoss/datasets/y0048.png,375,235,384,249,ship
/home/hmoss/datasets/x0643.png,400,394,404,399,ship
/home/hmoss/datasets/c0101.png,,,,,
/home/hmoss/datasets/w0360.png,,,,,
/home/hmoss/datasets/w0484.png,,,,,
/home/hmoss/datasets/c0569.png,,,,,
/home/hmoss/datasets/x0928.png,4,61,11,69,ship
/home/hmoss/datasets/m0097.png,155,359,160,377,ship
/home/hmoss/datasets/w0159.png,,,,,
/home/hmoss/datasets/x0558.png,110,369,121,387,ship
/home/hmoss/datasets/x0682.png,56,77,60,85,ship
/home/hmoss/datasets/x0786.png,370,379,381,401,ship
/home/hmoss/datasets/c0228.png,,,,,
/home/hmoss/datasets/y0012.png,101,354,107,363,ship
/home/hmoss/datasets/m0166.png,457,245,478,258,ship
/home/hmoss/datasets/x0038.png,429,417,463,444,ship
/home/hmoss/datasets/s1014.png,404,149,417,166,ship
/home/hmoss/datasets/y0051.png,343,199,373,226,ship
/home/hmoss/datasets/x0788.png,42,293,55,314,ship
/home/hmoss/datasets/m0065.png,363,373,379,398,ship
/home/hmoss/datasets/m0230.png,19,93,27,101,ship
/home/hmoss/datasets/m0015.png,206,240,238,256,ship
/home/hmoss/datasets/s0256.png,250,415,289,443,ship
/home/hmoss/datasets/m0174.png,437,240,455,251,ship
/home/hmoss/datasets/w0023.png,,,,,
/home/hmoss/datasets/m0189.png,229,377,245,398,ship
/home/hmoss/datasets/x0037.png,69,388,88,413,ship
/home/hmoss/datasets/m0032.png,475,395,487,414,ship
/home/hmoss/datasets/y0018.png,471,405,491,425,ship
/home/hmoss/datasets/c0013.png,,,,,
/home/hmoss/datasets/s0013.png,246,201,257,220,ship
/home/hmoss/datasets/x0092.png,93,436,117,452,ship
/home/hmoss/datasets/w0479.png,,,,,
/home/hmoss/datasets/m0063.png,411,293,432,309,ship
/home/hmoss/datasets/m0154.png,219,318,233,338,ship
/home/hmoss/datasets/m0251.png,291,210,301,218,ship
/home/hmoss/datasets/y0028.png,240,110,250,118,ship
/home/hmoss/datasets/y0002.png,272,153,279,165,ship
/home/hmoss/datasets/x0240.png,487,159,492,170,ship
/home/hmoss/datasets/c0289.png,,,,,
/home/hmoss/datasets/m0034.png,233,322,245,341,ship
/home/hmoss/datasets/s0342.png,183,165,195,176,ship
/home/hmoss/datasets/w0762.png,,,,,
/home/hmoss/datasets/c0154.png,,,,,
/home/hmoss/datasets/c0661.png,,,,,
/home/hmoss/datasets/s0537.png,322,149,362,180,ship
/home/hmoss/datasets/m0030.png,229,206,254,242,ship
/home/hmoss/datasets/c0344.png,,,,,
/home/hmoss/datasets/c1080.png,,,,,
/home/hmoss/datasets/x0881.png,179,83,183,91,ship
/home/hmoss/datasets/s0734.png,323,17,359,53,ship
/home/hmoss/datasets/s0968.png,315,267,332,294,ship
/home/hmoss/datasets/m0058.png,306,245,318,263,ship
/home/hmoss/datasets/m0072.png,203,368,213,377,ship
/home/hmoss/datasets/c0192.png,,,,,
/home/hmoss/datasets/m0092.png,89,142,103,160,ship
/home/hmoss/datasets/s0559.png,207,229,277,313,ship
/home/hmoss/datasets/w0416.png,,,,,
/home/hmoss/datasets/m0088.png,162,478,178,491,ship
/home/hmoss/datasets/x0725.png,21,258,28,271,ship
/home/hmoss/datasets/m0015.png,98,370,130,389,ship
/home/hmoss/datasets/m0024.png,345,359,357,375,ship
/home/hmoss/datasets/m0063.png,174,215,190,233,ship
/home/hmoss/datasets/x0278.png,86,431,92,437,ship
/home/hmoss/datasets/w0814.png,,,,,
/home/hmoss/datasets/w0808.png,,,,,
/home/hmoss/datasets/x0943.png,44,249,48,259,ship
/home/hmoss/datasets/w0333.png,,,,,
/home/hmoss/datasets/m0161.png,261,251,286,267,ship
/home/hmoss/datasets/y0025.png,306,224,315,238,ship
/home/hmoss/datasets/x0154.png,294,196,297,200,ship
/home/hmoss/datasets/c0986.png,,,,,
/home/hmoss/datasets/y0041.png,299,27,320,41,ship
/home/hmoss/datasets/w0790.png,,,,,
/home/hmoss/datasets/m0010.png,375,258,389,279,ship
/home/hmoss/datasets/y0027.png,303,84,311,94,ship
/home/hmoss/datasets/c0878.png,,,,,
/home/hmoss/datasets/w0169.png,,,,,
/home/hmoss/datasets/m0104.png,479,301,486,313,ship
/home/hmoss/datasets/s0463.png,70,278,84,293,ship
/home/hmoss/datasets/c0054.png,,,,,
/home/hmoss/datasets/c0936.png,,,,,
/home/hmoss/datasets/w0751.png,,,,,
/home/hmoss/datasets/w0941.png,,,,,
/home/hmoss/datasets/m0098.png,18,347,27,363,ship
/home/hmoss/datasets/x0671.png,38,177,44,184,ship
/home/hmoss/datasets/w0527.png,,,,,
/home/hmoss/datasets/s0529.png,378,31,484,235,ship
/home/hmoss/datasets/c0457.png,,,,,
/home/hmoss/datasets/s0249.png,40,413,59,429,ship
/home/hmoss/datasets/x0833.png,162,258,170,263,ship
/home/hmoss/datasets/c0725.png,,,,,
/home/hmoss/datasets/y0002.png,208,256,217,270,ship
/home/hmoss/datasets/s0833.png,276,244,294,256,ship
/home/hmoss/datasets/c1103.png,,,,,
/home/hmoss/datasets/x0444.png,399,154,410,168,ship
/home/hmoss/datasets/m0131.png,402,119,414,139,ship
/home/hmoss/datasets/m0179.png,464,279,478,297,ship
/home/hmoss/datasets/s0454.png,170,203,188,220,ship
/home/hmoss/datasets/m0089.png,98,21,110,43,ship
/home/hmoss/datasets/c0021.png,,,,,
/home/hmoss/datasets/c0567.png,,,,,
/home/hmoss/datasets/x0947.png,486,258,497,289,ship
/home/hmoss/datasets/x0825.png,353,418,358,426,ship
/home/hmoss/datasets/y0058.png,441,293,461,308,ship
/home/hmoss/datasets/m0120.png,266,167,279,181,ship
/home/hmoss/datasets/m0223.png,185,192,201,213,ship
/home/hmoss/datasets/x0192.png,181,381,189,389,ship
/home/hmoss/datasets/x1021.png,477,275,486,295,ship
/home/hmoss/datasets/x0332.png,38,47,44,57,ship
/home/hmoss/datasets/m0157.png,160,160,174,167,ship
/home/hmoss/datasets/m0087.png,222,32,231,46,ship
/home/hmoss/datasets/m0179.png,203,389,219,427,ship
/home/hmoss/datasets/m0015.png,135,37,155,50,ship
/home/hmoss/datasets/w0431.png,,,,,
/home/hmoss/datasets/m0121.png,434,43,450,69,ship
/home/hmoss/datasets/x0951.png,311,325,316,329,ship
/home/hmoss/datasets/s0951.png,246,294,263,307,ship
/home/hmoss/datasets/m0026.png,290,208,320,219,ship
/home/hmoss/datasets/c1096.png,,,,,
/home/hmoss/datasets/s0572.png,319,301,332,322,ship
/home/hmoss/datasets/s0731.png,396,165,408,183,ship
/home/hmoss/datasets/w0704.png,,,,,
/home/hmoss/datasets/w0396.png,,,,,
/home/hmoss/datasets/m0143.png,437,233,466,288,ship
/home/hmoss/datasets/s0111.png,9,463,21,480,ship
/home/hmoss/datasets/w0025.png,,,,,
/home/hmoss/datasets/m0166.png,430,82,448,94,ship
/home/hmoss/datasets/c0133.png,,,,,
/home/hmoss/datasets/y0027.png,266,130,274,137,ship
/home/hmoss/datasets/x0445.png,444,155,456,165,ship
/home/hmoss/datasets/m0048.png,242,235,254,272,ship
/home/hmoss/datasets/y0055.png,263,176,279,197,ship
/home/hmoss/datasets/c0666.png,,,,,
/home/hmoss/datasets/s0182.png,469,449,477,458,ship
/home/hmoss/datasets/c0049.png,,,,,
/home/hmoss/datasets/y0011.png,139,363,146,370,ship
/home/hmoss/datasets/s0385.png,179,448,249,480,ship
/home/hmoss/datasets/x0253.png,91,110,99,121,ship
/home/hmoss/datasets/x0136.png,243,305,254,315,ship
/home/hmoss/datasets/x0104.png,55,133,87,154,ship
/home/hmoss/datasets/x0767.png,471,307,475,318,ship
/home/hmoss/datasets/y0017.png,434,423,443,437,ship
/home/hmoss/datasets/c0188.png,,,,,
/home/hmoss/datasets/y0046.png,267,30,293,43,ship
/home/hmoss/datasets/y0061.png,193,98,204,106,ship
/home/hmoss/datasets/y0014.png,312,176,322,184,ship
/home/hmoss/datasets/w0082.png,,,,,
/home/hmoss/datasets/x0488.png,199,262,209,274,ship
/home/hmoss/datasets/m0092.png,41,194,57,213,ship
/home/hmoss/datasets/c0218.png,,,,,
/home/hmoss/datasets/y0013.png,30,359,37,366,ship
/home/hmoss/datasets/s0881.png,412,387,436,403,ship
/home/hmoss/datasets/s0513.png,18,437,46,469,ship
/home/hmoss/datasets/x0871.png,420,113,426,119,ship
/home/hmoss/datasets/c0088.png,,,,,
/home/hmoss/datasets/w0300.png,,,,,
/home/hmoss/datasets/m0093.png,2,151,9,160,ship
/home/hmoss/datasets/x0653.png,412,384,424,410,ship
/home/hmoss/datasets/w0867.png,,,,,
/home/hmoss/datasets/x0556.png,275,367,281,380,ship
/home/hmoss/datasets/w0145.png,,,,,
/home/hmoss/datasets/c1098.png,,,,,
/home/hmoss/datasets/x0504.png,72,28,79,34,ship
/home/hmoss/datasets/x0816.png,158,425,164,431,ship
/home/hmoss/datasets/c0327.png,,,,,
/home/hmoss/datasets/m0242.png,43,135,55,146,ship
